	Gene	wt	00-06	06-12	12-18	18-24	24-30	30-36
YDR371W	CTS2	2.65	2.39	0.6	1.93	3.27	5.18	5.53
YDR379C-A	YDR379C-A	64.34	43.24	62.19	924.57	1097.18	1271.25	1075.17
YDR387C	YDR387C	5.47	5.32	1.34	4.06	19.09	16.42	10.88
YDR391C	YDR391C	6.13	5.07	2.31	325.22	31.15	33.23	30.08
YDR412W	RRP17	20.45	17.89	5.07	13.24	11.3	4.81	3.95
YDR415C	YDR415C	7.82	9.34	1.99	11.39	9.81	5.36	3.8
YDR444W	YDR444W	13.54	10.57	1.53	1.9	5.01	7.71	6.93
YDR476C	YDR476C	6.02	6.89	7.44	40.22	28.75	18.83	14.06
YDR514C	YDR514C	11.73	9.85	0.86	3.29	7.63	6.15	5.02
YDR520C	YDR520C	10.52	9.35	1.04	5.16	8.47	7.13	9.33
YDR524C-B	YDR524C-B	510.72	383.77	506.8	863.8	14064.59	11974.15	525.56
YDR532C	YDR532C	4.23	4.26	1.47	102.7	65.84	8.08	12.48
YDR539W	YDR539W	6.1	6.58	2.05	6.35	12.14	14.03	11.05
YEL077C	YEL077C	16.35	20.02	4.84	15.76	24.43	5.95	11.44
YEL025C	YEL025C	6.48	8.71	2.95	6.06	8.06	8.43	14.71
YEL007W	YEL007W	41.06	41.29	8.09	8.79	4.62	4.99	12.67
YER034W	YER034W	26.28	23.76	12.45	438.72	55.39	37.17	30.59
YER064C	YER064C	52.37	34.45	4.86	13.78	19.29	17.3	41.02
YER067W	YER067W	16.5	19.25	7.46	1268.8	5792.36	7507.87	190.93
YER071C	YER071C	4.34	4.12	2.87	5.82	29.07	11.53	6.9
YER076C	YER076C	3.68	3.02	0.82	2.4	5.22	4.39	8.26
YER077C	YER077C	8.21	6.56	1.36	3.94	10.7	10.89	6.69
YER078C	YER078C	7.06	6.09	3.33	11.91	16.7	17.13	12.59
YER079W	YER079W	8.51	7.9	7.75	396.33	1439.05	371.79	69.47
YER128W	YER128W	2.97	3.87	0.69	1.36	2.97	2.64	2.29
YER130C	YER130C	9.06	7.69	2.85	191.07	23.67	28.27	23.65
YER134C	YER134C	8.46	5.93	1.81	5.34	3.54	4.86	6.33
YER156C	YER156C	32	28.49	10.89	18.81	15.46	15.13	12.06
YER163C	YER163C	3.21	3.44	3.23	5.27	6.42	8.88	9.04
YER182W	FMP10	9.86	10.78	4.07	82.54	65.43	26.64	26.8
YER186C	YER186C	10	7.84	2.74	4.48	4.57	6.09	7.98
YFL066C	YFL066C	22.1	30.15	6.97	26.34	346.61	9.64	22.41
YFL046W	FMP32	10.48	11.67	3.29	6.77	8.02	11.66	12.66
YFL042C	YFL042C	7.36	7.51	2.29	15.67	27.86	27.92	15.22
YFL034W	YFL034W	5.26	6.52	1.73	4.74	16.98	18.52	8.1
YFR006W	YFR006W	10.99	14.71	7.76	19.42	40.11	26.78	14.85
YFR018C	YFR018C	8.99	8.69	3.56	6.55	3.96	4.45	2.36
YFR032C-B	YFR032C-B	7.27	5.74	15.24	21.43	57.46	26.86	6.16
YFR039C	YFR039C	11.12	12.82	3.4	14.14	43.78	32.9	17.44
YFR045W	YFR045W	5.59	5.87	1.03	84.2	204.81	31.18	14.74
YFR055W	IRC7	25.81	21.06	2.72	4.72	3.63	1.2	4.58
YGL261C	PAU11	25.64	13.37	19.21	232.82	582.64	518.63	310.45
YGL242C	YGL242C	11.7	13.8	5	9.93	13.86	22.52	21.71
YGL230C	YGL230C	1.43	0.97	3.82	15.12	30.96	52.45	7.03
YGL185C	YGL185C	4.95	4.48	1.23	3.14	3.17	3.56	5.67
YGL176C	YGL176C	18.27	11.28	1.95	2.52	13.17	161.15	19.69
YGL159W	YGL159W	8.91	7.67	1.79	2.49	4.94	7.87	7.56
YGL140C	YGL140C	6.3	7.4	2.85	6.12	4.54	6.97	7.81
YGL117W	YGL117W	18.23	21.48	6.72	13.61	13.43	8.85	6.52
YGL114W	YGL114W	8.98	10.52	3.01	7.12	16.06	16.75	10.67
YGL101W	YGL101W	14.24	18.79	6.9	27.57	16.32	12.89	15.27
YGL085W	YGL085W	10.66	11.02	1.46	4.09	7.1	11.17	15.52
YGL082W	YGL082W	23.8	21.55	7.87	15.5	39.78	29.16	28.04
YGL080W	FMP37	16.76	22.94	6.03	16.69	17.39	24.22	17.95
YGL079W	YGL079W	6.88	8.86	3.96	5.85	6.16	5.05	3.44
YGL036W	YGL036W	15.92	17.04	9.14	583.51	2044.14	86.85	42.02
YGL010W	YGL010W	7.98	8.29	2.98	23.69	30.15	39.24	31.99
YGR001C	AML1	13.31	14.18	9.85	19.68	19.28	14.81	7.04
YGR015C	YGR015C	6.14	5.62	1.46	9.2	6.35	7.44	6.94
YGR017W	YGR017W	21.18	19.73	5.31	15.34	27.72	31.89	14.43
YGR021W	YGR021W	6.22	6.26	1.95	51.57	22.44	54.93	4.99
YGR026W	YGR026W	16.56	22.1	16.13	52.99	48.37	39.96	27.7
YGR031W	YGR031W	9.72	9.26	2.87	8.23	2.23	0.89	0.66
YGR042W	YGR042W	5.13	4.76	1.22	2.22	88.76	12.06	6.68
YGR071C	YGR071C	7.53	6.75	1.25	3.01	74.63	82.54	86
YGR079W	YGR079W	15.47	21.73	3.81	11.74	6.71	2.49	2.17
YGR093W	DRN1	21.31	19.79	3.29	8.06	13.34	14.15	12.64
YGR102C	YGR102C	12.79	12.43	3.71	10.11	12.72	12.01	9.08
YGR111W	YGR111W	4.58	4.18	2.95	12.92	30.2	22.08	12.86
YGR117C	YGR117C	16.34	14.29	9.3	43.36	27.87	15.87	20.96
YGR122W	YGR122W	8.63	9.14	2.31	30.22	26.48	12.61	13.07
YGR125W	YGR125W	10.42	9.79	3.65	7.34	14.99	14.99	10.32
YGR127W	YGR127W	20.55	16.15	3.68	19.59	60.01	54.04	34.22
YGR130C	YGR130C	9.25	10.91	4.83	272.8	68.61	62.1	32.51
YGR146C	YGR146C	32.15	22.4	5.37	265.01	663.42	66.54	34.78
YGR149W	YGR149W	9.7	7.64	2.35	18.47	34.89	31.41	18.75
YGR161C	RTS3	11.8	13.74	1.93	287.18	65.93	117.27	61.13
YGR168C	YGR168C	6.64	5.89	4.01	17.69	13.27	12.93	9.31
YGR173W	RBG2	15.98	17.21	7.35	23.93	16.19	12.26	7.02
YGR201C	YGR201C	1.58	1.13	1.85	11.46	13.04	24.61	9.99
YGR210C	YGR210C	28.32	27.24	24.56	74.14	172.45	132.79	50.25
YGR235C	YGR235C	20.71	25.7	7.37	19.05	31.92	52.61	37.96
YGR237C	YGR237C	8.11	9.45	2.53	3.95	33.92	47.55	22.36
YGR250C	YGR250C	8.84	8.81	2.79	7.05	99.49	53.99	22.03
YGR251W	YGR251W	11.27	13.75	1.54	3.87	11.89	8.36	3.33
YHL050C	YHL050C	17.65	22.3	5.46	18.46	32.54	7.1	14.65
YHL039W	YHL039W	24.27	21.24	8.6	13.68	13.05	8.06	5.91
YHL029C	OCA5	34.68	30.04	3.03	13.8	243.11	334.6	25.31
YHL026C	YHL026C	11.94	14.27	1.43	5.05	5.7	4.12	2.86
YHL017W	YHL017W	10.07	9.79	2.26	10.09	27.01	22.75	11.75
YHL008C	YHL008C	11.6	12.69	2.93	12	33.36	20.24	17.69
YHR009C	YHR009C	31.18	30.57	18.19	57.99	146.72	61.74	38.94
YHR045W	YHR045W	21.35	19.33	4.76	6.91	10.68	9.89	11.83
YHR054C	YHR054C	17.18	19	7.19	37.21	61.66	61.44	30.51
YHR078W	YHR078W	3.86	4.05	1.67	3.92	8.25	7.53	3.62
YHR097C	YHR097C	7.37	8.11	1.51	9.83	32.63	32.57	35.53
YHR112C	YHR112C	7.45	6.49	3.34	9.27	14.71	10.72	12.2
YHR132W-A	IGO2	19.24	16.7	7.27	19.57	34.01	39.49	30.89
YHR138C	YHR138C	2.97	3.11	3.96	345.42	848.26	200.16	43.23
YHR162W	YHR162W	119.8	111.52	93.62	190.17	740.04	1028.81	191.49
YHR192W	YHR192W	8.86	10.39	3.57	11.85	10.23	8.73	6.96
YIL176C	PAU14	24.78	17.13	10.8	25.3	274.09	263.07	221.68
YIL169C	YIL169C	0.28	0.63	1.03	2.52	1.13	1.73	1.3
YIL165C	YIL165C	21.1	14.77	3.81	6.01	20.45	226.84	263.48
YIL161W	YIL161W	23.01	18.3	2.42	2.71	2.85	7.95	9.06
YIL152W	YIL152W	10.15	8.64	3.7	7.78	20.32	18.39	13.35
YIL151C	YIL151C	14.02	15.08	2.7	3.36	1.93	5.95	11.47
YIL127C	YIL127C	40.35	46.27	8.51	10.03	14.01	18.11	7.45
YIL110W	MNI1	30.6	26.5	5.61	8.47	13.79	7.14	7.8
YIL108W	YIL108W	7.7	8.38	3.3	8.78	32.91	33.43	22.67
YIL096C	YIL096C	9.92	11.69	2.07	3.86	1.95	1.44	0.59
YIL091C	YIL091C	36.84	32.75	6.42	9.03	7.09	6.68	4.5
YIL077C	YIL077C	9.26	6.1	2.73	177.37	55.08	31.07	32.85
YIL067C	YIL067C	10.9	10.36	1.74	2.58	7.73	18.61	8.53
YIL055C	YIL055C	5.18	6.63	8.83	506.47	2571.19	203.96	72.13
YIL039W	TED1	14.44	12.69	12.67	24.83	24.42	17.61	11.49
YIL014C-A	YIL014C-A	2.82	3.26	3.13	8.14	5.15	8.48	6.27
YIL002W-A	YIL002W-A	27.27	21.82	33.69	48.16	43.87	68.65	25.05
YIL001W	YIL001W	8.18	6.29	4.16	126.94	11.41	8.91	9.36
YIR016W	YIR016W	20.57	15.21	4.57	327.19	376.37	68.46	33.6
YIR035C	YIR035C	13.5	10.98	4.27	4.46	5.27	6.74	7.71
YIR036C	IRC24	6.58	6.1	4.34	4.13	5.88	5.72	3.91
YJL218W	YJL218W	1.66	2.15	0.95	1.4	0.75	0.3	0.09
YJL193W	YJL193W	18.85	17.24	2.8	14.25	9.95	10.23	14.69
YJL185C	YJL185C	2.46	2.85	2.54	27.6	17.39	11.86	8.82
YJL181W	YJL181W	25.33	25.85	3.36	189.43	352.26	44.56	25.18
YJL132W	YJL132W	3.14	2.96	1.11	7.13	9.71	14.74	8.68
YJL070C	YJL070C	4.77	3.97	0.92	1.65	4.65	164.66	11.39
YJL055W	YJL055W	37.04	30.85	23.68	60.27	69.41	81.59	49.16
YJL049W	YJL049W	10.88	6.8	1.54	16.37	12.93	10.71	19.17
YJL047C-A	YJL047C-A	2.16	1.84	2.47	6.29	10.27	13.61	8.93
YJL016W	YJL016W	16.55	15.69	4.82	15.73	39.8	53.43	38.69
YJR003C	YJR003C	24.65	17.64	5.5	21.05	26	17.91	19.23
YJR008W	YJR008W	5.87	3.22	2.18	198.47	76.63	42.42	21.36
YJR011C	YJR011C	5.13	4.7	3.43	12.19	6.18	6.33	7
YJR015W	YJR015W	11.47	12.42	7.58	22.67	27.53	17.01	11.8
YJR024C	MDE1	22.42	19.7	9.33	24.34	12.91	14.53	12.34
YJR030C	YJR030C	6.75	8.35	1.54	2.17	2.39	31.64	3.19
YJR039W	YJR039W	4.96	4.16	1.23	1.33	4	122.63	16.95
YJR054W	YJR054W	15.11	14.3	2.29	3.23	13.63	101.27	162.26
YJR056C	YJR056C	17.83	18.42	2.29	19.21	13.91	11.93	16.31
YJR085C	YJR085C	14.27	14.83	30.87	73.62	93.82	116.07	48.63
YJR107W	YJR107W	11.41	14.77	6.68	143.09	102.55	36.87	226.82
YJR111C	YJR111C	11.72	17.36	1.87	4.2	6.32	7.74	4.48
YJR112W-A	YJR112W-A	9.27	9.4	6.34	16.68	14.3	23.54	12.71
YJR116W	YJR116W	3.89	7.3	1.44	3.46	1.66	0.92	0.7
YJR124C	YJR124C	11.98	11.72	2.45	4.64	2.93	0.87	2.38
YJR129C	YJR129C	10.73	21.48	5.12	9.4	18.65	10.7	4.96
YJR141W	YJR141W	7.31	5.81	1.57	2.84	2.79	3.66	3.99
YJR142W	YJR142W	8.12	8.82	5.56	9.72	11.16	15.2	11.6
YKL215C	YKL215C	10.62	9.52	3.06	5.83	3.55	4.13	6.2
YKL171W	YKL171W	9.53	8	1.69	6.12	154.23	50.68	20.44
YKL151C	YKL151C	0.87	1.03	1.32	37.35	36.64	22.76	10.03
YKL133C	YKL133C	4	3.17	0.6	6.29	15.26	33.53	19.2
YKL121W	YKL121W	7.18	7.68	1.81	6.07	17.35	40.7	15.2
YKL100C	YKL100C	10.28	10.07	6.12	12.93	37.38	32.7	15.31
YKL077W	YKL077W	30.73	33.84	16.18	25.05	24.97	18.85	20.38
YKL075C	YKL075C	12.35	10.54	0.89	1.19	3.55	9.36	10.77
YKL063C	YKL063C	34.2	38.43	12.03	473.04	81.31	56.05	45.4
YKL047W	YKL047W	9.48	9.85	1.64	6.41	15.23	14.61	11
YKL033W-A	YKL033W-A	16.65	19.12	18.34	25.85	29.56	43.64	24.16
YKL023C-A	YKL023C-A	63.65	64.55	49.2	106.45	71.89	84.07	54.7
YKL023W	YKL023W	6.29	4.67	2.39	9.38	20.67	14.64	10.71
YKL018C-A	YKL018C-A	12.95	12.64	5.72	8.28	24.19	339.74	18.43
YKR011C	YKR011C	8.82	11.55	7.36	553.51	1892.66	190.31	56.57
YKR018C	YKR018C	12.51	13.74	8.48	11.41	11.23	12.38	9.05
YKR023W	YKR023W	9.77	9.36	1.05	1.77	5.02	11.41	11.89
YKR043C	YKR043C	30.14	29.38	24.41	33.94	49.04	31.02	14.99
YKR051W	YKR051W	15.57	14.07	3.29	6.18	12.02	21.91	18.8
YKR070W	YKR070W	3.18	2.7	1.79	2.74	4.04	2.05	2.77
YLR001C	YLR001C	5.76	6.32	2.29	5.74	13.33	22.47	10.93
YLR003C	YLR003C	22.67	24.34	7.58	15.33	10.05	6.63	4.82
YLR036C	YLR036C	7.89	7.64	1.86	4.35	2.15	3.71	6.2
YLR040C	YLR040C	4.03	5.46	3.6	155.27	24.08	22.95	13.97
YLR042C	YLR042C	15.19	24.4	13.22	844.6	1790.08	2754.9	184.47
YLR046C	YLR046C	15.89	19.03	4.84	185.76	316.03	421.73	495.46
YLR049C	YLR049C	17.2	17.75	5.63	15.56	14.06	10.29	6.57
YLR050C	YLR050C	7.66	9.47	11.81	33.59	22.01	27.53	13.95
YLR057W	YLR057W	9.35	10.2	2.14	4.16	3.87	2.84	4.13
YLR063W	YLR063W	14.12	15.58	3.68	12.83	4.02	0.88	0.74
YLR064W	YLR064W	26.73	28.32	6.71	32.46	17.05	27.81	14.78
YLR065C	YLR065C	38.99	40.23	20.69	33.03	25.11	39.91	26.31
YLR072W	YLR072W	10.61	11.81	2.31	7.26	14.45	15.61	10.56
YLR077W	FMP25	10.69	10.19	3.65	8.06	9.89	4.28	6.54
YLR089C	ALT1	12.09	13.25	8.87	18.92	27.52	35.04	25.02
YLR099W-A	YLR099W-A	6.05	6.31	11.2	42.49	44	54.45	16.74
YLR104W	YLR104W	13.58	18.45	9.75	24.87	33.1	36.53	16.62
YLR108C	YLR108C	22.43	25.66	5.26	158.05	2029.69	140.63	98.29
YLR126C	YLR126C	6.05	9.45	1.61	2.26	2.69	3.76	2.95
YLR132C	YLR132C	7.15	5.25	0.89	0.92	1.21	1.38	2.94
YLR137W	YLR137W	6.84	6.98	2.33	4	7.49	3.77	7.55
YLR143W	YLR143W	8.47	9.8	1.53	2.2	1.79	1.81	2.27
YLR152C	YLR152C	6.42	4.82	1.08	2.09	7.47	4.94	6.75
YLR154C-H	YLR154C-H	3.18	0.1	411.69	297.49	362.61	255.39	19.94
YLR156C-A	YLR156C-A	3.18	0.1	411.69	297.49	362.61	255.39	19.94
YLR157C-C	YLR157C-C	3.18	0.1	411.69	297.49	362.61	255.39	19.94
YLR159C-A	YLR159C-A	3.18	0.1	411.69	297.49	362.61	255.39	19.94
YLR177W	YLR177W	10.37	10.19	6.35	892	4549.8	266.59	79.7
YLR187W	SKG3	8.37	11.69	2.38	7.11	16.35	22.56	8.81
YLR194C	YLR194C	13.63	18.63	5.13	27.15	27.7	33.38	15.53
YLR211C	YLR211C	5.7	5.66	1.37	5.19	5.74	5.13	10.79
YLR224W	YLR224W	27.61	25.27	5.45	21.02	43.23	29.76	22.95
YLR225C	YLR225C	25.5	22.74	6.84	111.28	141.18	105.53	67.25
YLR241W	YLR241W	9.04	8.1	3.89	6.39	10.08	15.96	16.9
YLR243W	YLR243W	16.56	21.45	2.89	4.09	5	5.88	5.75
YLR253W	YLR253W	19.68	16.07	2.89	7.01	34.79	25.07	18.73
YLR257W	YLR257W	38	32.72	12.05	65.62	187.97	80.26	47.68
YLR264C-A	YLR264C-A	57.01	46.78	82.59	140.38	1036.56	1265.98	240.46
YLR278C	YLR278C	14.68	14.8	2.36	3.38	3.15	9.95	5.46
YLR283W	YLR283W	7.93	7.71	3.04	13.38	26.74	65.63	20.4
YLR285C-A	YLR285C-A	9.28	8.59	16.55	295.57	540.04	883.86	461.65
YLR287C	YLR287C	6.43	6.92	1.21	2.37	2.01	0.85	0.97
YLR290C	YLR290C	8.09	8.08	4.1	17.08	18.38	23.88	19.55
YLR301W	YLR301W	14.92	15.03	23.12	43.76	34.88	33.31	22.14
YLR326W	YLR326W	2.82	4.46	1.64	6.64	7.03	7.32	4.12
YLR345W	YLR345W	6.74	6.63	4.97	23.76	72.32	49.36	31.25
YLR352W	YLR352W	10.73	10.84	3.22	203	42.61	36.97	21.47
YLR356W	YLR356W	3.05	5.17	1.9	7.36	8.08	10.56	9.23
YLR361C-A	YLR361C-A	7.23	6.9	8.71	16.14	13.84	20.87	18.37
YLR392C	YLR392C	6.6	5.65	1.26	105.53	36	28.61	19.53
YLR407W	YLR407W	27.66	19.6	7.37	225.87	7.07	6.72	11.45
YLR413W	YLR413W	67.74	59.35	18.45	21.14	22.2	27.83	31.09
YLR414C	YLR414C	24.31	20.72	3.66	15.13	99.19	152.39	112.67
YLR419W	YLR419W	15.88	17.63	2.97	3.55	3.52	10.79	8.12
YLR422W	YLR422W	24.2	24.33	8.16	20.87	45.15	62.85	28.37
YLR426W	YLR426W	5.31	5.78	1.33	1.95	2.94	7.32	6.02
YLR454W	FMP27	14.25	14.92	11.77	24.83	65.06	71.19	35.12
YLR455W	YLR455W	35.25	23.26	5.7	28.39	42.34	44.12	45.51
YLR456W	YLR456W	5.75	6.4	0.91	3.06	4.23	8.06	12.85
YLR460C	YLR460C	1.99	2.21	0.92	1.47	2.96	3.16	2.66
YML131W	YML131W	2.57	3.08	1.99	16.27	83.89	88.6	75.96
YML119W	YML119W	16.03	13.13	6.68	394.36	81.73	26.17	16.46
YML108W	YML108W	28.48	30.93	7.32	12.99	18.05	22.7	14.23
YML096W	YML096W	8.29	8.56	1.84	2.45	2.96	2.04	1.93
YML082W	YML082W	24.89	23.51	2.43	3.51	6.73	9.6	4.95
YML081W	YML081W	23.97	27.31	6.35	16.07	23.41	38.89	21.48
YML079W	YML079W	10.1	11.63	13.95	25.86	32.87	31.48	20.22
YML053C	YML053C	57.65	53.44	31.08	596.06	1550.33	1634.48	106.99
YML020W	YML020W	8.1	9.76	1.46	10.2	12.22	9.44	11.02
YML018C	YML018C	50.94	40.59	9.83	24.27	51.03	28.06	18.06
YMR010W	YMR010W	25.5	25.04	5.15	8.57	13.81	12.09	31.84
YMR027W	YMR027W	13.9	13.94	9.03	26.84	70.83	74.34	33.78
YMR031C	YMR031C	11.31	11.62	3.96	27.87	65.78	46.27	30.93
YMR030W-A	YMR030W-A	32.17	19.03	14.26	402.94	1211.1	1554.63	82
YMR090W	YMR090W	10.44	6.74	1.15	28.43	127.37	133.91	56.82
YMR102C	YMR102C	13.04	9.99	2.6	4.12	270.38	37.27	30.98
YMR122W-A	YMR122W-A	225.32	197.33	141.57	587.49	8313.6	7936.5	377.29
YMR124W	YMR124W	9.56	10.28	1.99	9.43	29.92	15.24	13.37
YMR126C	DLT1	21.62	21.61	3.69	4.82	12.48	70.74	30.18
YMR130W	YMR130W	15.99	14.56	5.76	6.89	10.81	15.45	19.71
YMR132C	JLP2	8.71	9.2	1.48	2.89	3.02	18.23	5.29
YMR134W	ERG29	12.79	14.73	3.39	7.54	20.99	27.01	15.33
YMR144W	YMR144W	9.35	10.77	3.82	20.68	19.68	14.54	8.22
YMR148W	YMR148W	16.26	18.12	5.78	60.56	93.41	37.05	25.65
YMR160W	YMR160W	8.77	6.34	1.1	1.89	117.28	162.79	16.05
YMR166C	YMR166C	9.33	10.03	0.95	0.94	38.04	10	11.82
YMR178W	YMR178W	7.73	9.35	5.04	7.98	9.54	14.44	14.45
YMR181C	YMR181C	12.27	18.86	2.88	26.4	366.95	85.26	49.92
YMR185W	YMR185W	18.17	15.62	3.06	7.08	6.09	5.01	2.53
YMR187C	YMR187C	6.19	6.03	1.08	2.33	2.4	2.81	4.04
YMR209C	YMR209C	7.36	7.17	2.49	4.03	8.07	7.99	7.11
YMR221C	FMP42	10.22	11.09	6.2	15.6	11.44	6.17	8.27
YMR244C-A	YMR244C-A	12.74	18.56	3.46	5.16	4.58	10.1	9.94
YMR252C	YMR252C	20.87	18.57	5.99	20.75	56.58	48.93	59.43
YMR258C	YMR258C	16.92	12.57	2.53	2.75	11.12	15.47	18.37
YMR259C	YMR259C	22.98	22.98	6.52	9.78	8	6.32	3.76
YMR262W	YMR262W	2.52	2.47	1.08	6.5	17.8	15.43	10.81
YMR265C	YMR265C	9.04	6.43	1.6	11.54	14.15	6.57	10.9
YMR291W	YMR291W	13.97	12.2	2.43	351.2	1767.28	75.13	43.71
YMR310C	YMR310C	31.78	38.31	6.24	10.93	9.47	7.03	3.56
YMR321C	YMR321C	118.82	93.56	70.8	108.36	232.71	119.6	60.61
YNL320W	YNL320W	8	11.72	3.35	7.32	9.28	10.49	18.3
YNL313C	YNL313C	27.22	27.86	4.85	12.61	7.52	7.15	5.4
YNL305C	YNL305C	17.8	19.19	16.34	852.83	191.72	128.45	51.46
YNL300W	YNL300W	102.92	159.96	105.24	124.12	61.87	95.45	190.4
YNL295W	YNL295W	5.97	6.25	0.72	1.08	4.82	11.27	9.61
YNL260C	YNL260C	6.3	7.22	1.29	3.01	2.76	5.96	9.29
YNL217W	YNL217W	6.78	5.54	1.85	5.59	5.65	5.37	4.52
YNL200C	YNL200C	0.81	1.09	0.85	0.9	2.07	3.55	3.47
YNL193W	YNL193W	6.72	5.79	3.39	5.59	30.65	46.93	23.78
YNL190W	YNL190W	90.18	99.16	39.3	84.97	104.03	58.5	85.42
YNL181W	YNL181W	13.79	15.92	3.89	6.4	6.28	7.62	10.84
YNL176C	YNL176C	27	26.02	8.15	14.07	14.3	23.16	31.75
YNL168C	FMP41	3.8	4.1	4.06	5.92	5.03	4.44	1.6
YNL165W	YNL165W	9.37	9.4	2.07	3.61	5.38	6.56	7.93
YNL157W	IGO1	77.43	59.58	49.42	2093.03	3184.3	4003.63	169.96
YNL155W	YNL155W	26.82	28.84	14.68	68.81	75.83	77.26	84.23
YNL146W	YNL146W	11.66	11.24	12.81	20.76	278.82	168.66	7.1
YNL134C	YNL134C	23.14	25.27	27.43	55.42	74.35	85.44	38.68
YNL122C	YNL122C	15.91	13.85	2.73	3.05	56.89	93.13	130.53
YNL115C	YNL115C	2.05	2.39	1.23	10.3	14.88	7.07	8.03
YNL108C	YNL108C	9.42	11.1	3.61	10.98	11.12	14.89	16.68
YNL095C	YNL095C	4.7	5.98	2.16	5.3	4.83	3.54	2
YNL086W	YNL086W	3.44	4.39	1.53	0.77	1.63	13.36	0.8
YNL058C	YNL058C	10.17	10.9	4.58	11.05	9.99	6	1.81
YNL050C	YNL050C	19.55	15.63	1.57	4.49	12.15	19.15	16.36
YNL046W	YNL046W	30.07	25.73	7.58	20.36	18.05	28.16	16.07
YNL040W	YNL040W	12.6	14.78	13.7	81.67	125.56	84.96	66.45
YNL035C	YNL035C	7.65	9.76	3.37	9.07	8.66	5.72	7.21
YNL024C-A	YNL024C-A	37.55	38.88	14.18	23.05	24.51	38.63	27.94
YNL024C	YNL024C	7.97	7.11	2.57	5.21	5.69	9.86	6.81
YNL022C	YNL022C	15.23	13.73	2	2.08	3.4	4.63	3.47
YNL011C	YNL011C	13.4	7.61	8.18	313.81	46.83	31.89	21.93
YNL010W	YNL010W	18.75	21.98	29.37	50.41	26.16	32.52	15.91
YNR021W	YNR021W	34.82	34.33	28.61	54.36	65.84	52.83	27.46
YNR029C	YNR029C	19.93	16.57	2.22	4.03	6.23	12.45	11.62
YNR040W	YNR040W	7.99	7.59	2.49	177.07	31.14	16.89	15.16
YNR061C	YNR061C	17.94	23.23	5.69	13.29	13.62	26.1	24.29
YNR065C	YNR065C	9.62	9.52	2.22	2.94	2.66	70.83	15.42
YNR068C	YNR068C	2.89	2.62	1.01	40.01	166.66	240.68	235.26
YOL107W	YOL107W	3.45	3.65	0.57	3.02	3.18	3.81	2.11
YOL098C	YOL098C	18.45	19.03	7.65	12.38	6.82	6.06	8.06
YOL092W	YOL092W	25.96	29.22	13.33	20.84	37.93	20.43	13.12
YOL087C	YOL087C	11.99	12.42	4.21	10.01	24.42	24.74	24.41
YOL086W-A	YOL086W-A	4.87	4.32	6.02	9.34	11.08	32.53	14.71
YOL075C	YOL075C	3.8	4.42	1.83	3.19	4.94	3.49	3.73
YOL073C	YOL073C	7.04	6.96	2.17	6.32	16.45	30.53	11.77
YOL054W	PSH1	13.54	17.17	1.16	5.19	5.53	5.7	6.6
YOL048C	YOL048C	4.15	4.27	1.61	4.49	26.57	40.3	25.24
YOL036W	YOL036W	16.44	14.45	4.95	270.58	61.42	43.67	27.06
YOL029C	YOL029C	33.21	26.46	6.85	14.86	359.98	403.12	37.75
YOL022C	YOL022C	13.76	16.24	5.93	8.12	9.81	6.8	3.12
YOL019W	YOL019W	15.86	18.13	2.39	3.19	7.86	7.69	16.83
YOR006C	YOR006C	14.66	15.34	2.48	5.85	7.13	6.04	5.97
YOR021C	YOR021C	26.39	32	11.7	25.96	16.7	13.38	19.24
YOR051C	YOR051C	18.62	17.09	5.91	10.23	14.37	12.09	4.5
YOR059C	YOR059C	9.18	6.49	1.29	2.14	7.24	7.45	10.83
YOR062C	YOR062C	11.23	6.9	5.48	497.12	1839	445.85	176.57
YOR093C	YOR093C	12.61	12.03	3.2	7.69	15.46	15.46	17.7
YOR097C	YOR097C	7.82	11.03	3.22	6.77	6.39	12.74	13.98
YOR111W	YOR111W	2.33	2.39	0.97	2.27	2.5	4.02	4.84
YOR131C	YOR131C	18.96	18.23	6.5	16.42	36.28	29.1	23.86
YOR152C	YOR152C	2.34	3.17	1.44	5.96	235.23	47.15	13.27
YOR192C-C	YOR192C-C	110.35	73.73	153.01	556.16	3587.22	4589.15	251.61
YOR220W	RCN2	13.1	11.38	4.11	68.17	2177.11	164.58	77.96
YOR238W	YOR238W	7.23	7.73	4.09	18.32	13.57	14.92	12.25
YOR246C	YOR246C	37.35	29.81	16.92	58.34	64.83	48.02	36.32
YOR271C	FSF1	38.14	32.5	22.36	37.65	37.02	14.69	13.16
YOR283W	YOR283W	48.06	48.38	16.79	73.36	77.3	64.55	35.33
YOR287C	YOR287C	14.53	17.55	2.15	7.88	3.64	1.29	1.41
YOR292C	YOR292C	7.14	6.67	2.97	382.5	47.96	35.75	16.58
YOR296W	YOR296W	8.28	9	2.33	20.8	6.27	5.29	5.43
YOR342C	YOR342C	76.25	76.02	11.97	27.04	16.66	19.49	21.09
YOR352W	YOR352W	7.81	8.19	2.86	3.54	7.95	25.57	18.41
YOR385W	YOR385W	29.71	22.12	3.96	6.28	430.47	724.13	61.05
YOR390W	YOR390W	21.02	22.72	3.71	5.34	8.63	11.34	26.39
YPL279C	YPL279C	18.17	19.5	3.54	5.38	11.79	13.48	26.76
YPL278C	YPL278C	25.55	11.44	3.24	6.85	8.51	155.08	139.78
YPL260W	YPL260W	36.16	31.11	9.19	45.74	207.22	145.62	68.61
